frame,detections,avg_conf,min_conf,max_conf
585,53,0.8284750884433962,0.276611328125,0.94482421875
586,50,0.8462255859375,0.2568359375,0.943359375
587,50,0.8556396484375,0.251953125,0.9384765625
588,52,0.8253831129807693,0.272705078125,0.94091796875
589,50,0.830205078125,0.27197265625,0.9326171875
590,50,0.827080078125,0.259033203125,0.93798828125
591,47,0.857904961768617,0.34521484375,0.94677734375
592,48,0.8496958414713541,0.37060546875,0.9326171875
593,49,0.828369140625,0.294677734375,0.939453125
594,48,0.8371225992838541,0.289306640625,0.9404296875
595,50,0.8408251953125,0.374755859375,0.92724609375
596,50,0.8440380859375,0.294921875,0.94189453125
597,50,0.8485107421875,0.280517578125,0.92919921875
598,48,0.8656972249348959,0.35498046875,0.93701171875
599,46,0.8773830247961957,0.330322265625,0.9365234375
600,46,0.8776218580163043,0.401123046875,0.93408203125
601,48,0.8566029866536459,0.333251953125,0.94287109375
602,50,0.8386181640625,0.269775390625,0.92724609375
603,46,0.8735245414402174,0.3486328125,0.9423828125
604,48,0.8552195231119791,0.309814453125,0.931640625
605,46,0.8800898012907609,0.254150390625,0.93359375
606,47,0.8716028091755319,0.351318359375,0.94189453125
607,46,0.8913786514945652,0.767578125,0.93701171875
608,47,0.8782984956781915,0.352294921875,0.9560546875
609,47,0.8674887799202128,0.269775390625,0.93212890625
610,49,0.8573969626913265,0.28466796875,0.9365234375
611,49,0.8548608896683674,0.26904296875,0.9482421875
612,48,0.8608194986979166,0.291015625,0.9306640625
613,47,0.8697016289893617,0.306640625,0.95947265625
614,47,0.8619410738031915,0.260498046875,0.93408203125
615,47,0.8634370844414894,0.259033203125,0.93994140625
616,46,0.8700322690217391,0.282470703125,0.953125
617,47,0.874033826462766,0.35302734375,0.927734375
618,47,0.8830098902925532,0.548828125,0.94677734375
619,49,0.8610441246811225,0.26220703125,0.94873046875
620,47,0.8852227393617021,0.77880859375,0.94189453125
621,49,0.8645866549744898,0.3408203125,0.96240234375
622,47,0.8734468500664894,0.447509765625,0.92724609375
623,47,0.868901678856383,0.37109375,0.94482421875
624,47,0.8681173121675532,0.385009765625,0.92919921875
625,45,0.8801106770833333,0.4912109375,0.9541015625
626,48,0.8442230224609375,0.265869140625,0.9560546875
627,48,0.8553822835286459,0.349609375,0.93310546875
628,47,0.8722780917553191,0.5205078125,0.9375
629,45,0.8891818576388889,0.71240234375,0.93994140625
630,46,0.8641728940217391,0.250244140625,0.955078125
631,44,0.8865411931818182,0.38037109375,0.9580078125
632,45,0.8682725694444444,0.290283203125,0.9580078125
633,45,0.8657986111111111,0.27978515625,0.943359375
634,43,0.8795762172965116,0.25830078125,0.9423828125
635,44,0.881103515625,0.36572265625,0.95361328125
636,44,0.8821300159801136,0.400634765625,0.93212890625
637,44,0.8854869495738636,0.4677734375,0.93603515625
638,44,0.8827792080965909,0.474609375,0.9384765625
639,45,0.8703342013888888,0.4775390625,0.9208984375
640,44,0.8840997869318182,0.69921875,0.94873046875
641,44,0.8788396661931818,0.5205078125,0.9287109375
642,43,0.8782703488372093,0.29833984375,0.93115234375
643,44,0.8700450550426136,0.3896484375,0.9287109375
644,43,0.8798884901889535,0.403564453125,0.94677734375
645,44,0.8769864169034091,0.5185546875,0.93408203125
646,43,0.8886264534883721,0.72265625,0.93310546875
647,44,0.8898592862215909,0.7919921875,0.93408203125
648,45,0.8768391927083333,0.316650390625,0.94091796875
649,46,0.8695652173913043,0.26513671875,0.93017578125
650,45,0.8781629774305556,0.330322265625,0.935546875
651,45,0.8788411458333333,0.39990234375,0.927734375
652,45,0.8779405381944444,0.59619140625,0.94140625
653,43,0.8933162245639535,0.77734375,0.931640625
654,44,0.8765314275568182,0.32861328125,0.927734375
655,44,0.8766867897727273,0.32080078125,0.94580078125
656,42,0.8951939174107143,0.84814453125,0.927734375
657,43,0.8825286155523255,0.29248046875,0.9326171875
658,42,0.8994838169642857,0.86865234375,0.93017578125
659,44,0.8719260475852273,0.34423828125,0.9306640625
660,43,0.8856740552325582,0.373046875,0.927734375
661,43,0.8805811682412791,0.307373046875,0.92041015625
662,42,0.8955310639880952,0.830078125,0.92919921875
663,42,0.8933454241071429,0.78515625,0.93701171875
664,43,0.8829941860465116,0.5302734375,0.92822265625
665,43,0.8829374091569767,0.72509765625,0.92822265625
666,44,0.8600352894176136,0.373779296875,0.92919921875
667,42,0.8704775855654762,0.3173828125,0.93603515625
668,42,0.8625837053571429,0.3876953125,0.93115234375
669,42,0.8648681640625,0.447509765625,0.94189453125
670,41,0.8673006383384146,0.400634765625,0.93115234375
671,39,0.8706117287660257,0.307373046875,0.9267578125
672,38,0.8831594366776315,0.63330078125,0.9208984375
673,36,0.8968505859375,0.8427734375,0.93408203125
674,37,0.8798498205236487,0.416748046875,0.92724609375
675,36,0.8940565321180556,0.80810546875,0.9228515625
676,36,0.8927544487847222,0.7919921875,0.93310546875
677,36,0.8884819878472222,0.7578125,0.91748046875
678,36,0.8891194661458334,0.7880859375,0.94384765625
679,36,0.8751559787326388,0.316650390625,0.93017578125
680,37,0.865749049831081,0.4609375,0.9306640625
681,37,0.8587217588682432,0.401611328125,0.92431640625
682,34,0.8907973345588235,0.79052734375,0.9189453125
683,35,0.8692243303571429,0.29736328125,0.9306640625
684,36,0.8672281901041666,0.42724609375,0.93212890625
685,34,0.8892750459558824,0.81982421875,0.9228515625
686,36,0.8595038519965278,0.286865234375,0.92236328125
687,34,0.8946892233455882,0.8447265625,0.9208984375
688,34,0.8931956571691176,0.8408203125,0.9189453125
689,35,0.8794712611607143,0.303955078125,0.9365234375
690,34,0.8963551240808824,0.82763671875,0.9306640625
691,35,0.8787109375,0.28369140625,0.923828125
692,34,0.8969870174632353,0.8447265625,0.931640625
693,35,0.8773297991071428,0.26904296875,0.92626953125
694,34,0.8958812040441176,0.85595703125,0.93359375
695,37,0.8526578336148649,0.287841796875,0.93701171875
696,38,0.8501040810032895,0.401611328125,0.9345703125
697,36,0.8803575303819444,0.546875,0.93310546875
698,37,0.8671677048141891,0.406494140625,0.93017578125
699,37,0.8707638302364865,0.27197265625,0.943359375
700,35,0.8962193080357143,0.78466796875,0.94580078125
701,37,0.8738584776182432,0.402587890625,0.93310546875
702,38,0.8655556126644737,0.345947265625,0.93701171875
703,36,0.8909912109375,0.6259765625,0.93310546875
704,37,0.8751187711148649,0.43115234375,0.93896484375
705,36,0.8897705078125,0.689453125,0.9521484375
706,35,0.8891462053571428,0.58203125,0.9375
707,37,0.8701369826858109,0.383056640625,0.9462890625
708,38,0.8604350842927632,0.304931640625,0.95166015625
709,37,0.8652145798141891,0.287841796875,0.9365234375
710,38,0.853406404194079,0.325927734375,0.958984375
711,39,0.8403257712339743,0.25830078125,0.94091796875
712,37,0.8780748521959459,0.57666015625,0.9287109375
713,37,0.8734823690878378,0.3857421875,0.95751953125
714,37,0.8832611908783784,0.59716796875,0.93212890625
715,36,0.8897840711805556,0.6748046875,0.96142578125
716,36,0.8836941189236112,0.5302734375,0.9443359375
717,36,0.8861762152777778,0.6826171875,0.94091796875
718,36,0.8769938151041666,0.546875,0.958984375
719,37,0.8754354940878378,0.58984375,0.9375
720,38,0.8697445518092105,0.59716796875,0.95751953125
721,37,0.8815324113175675,0.63232421875,0.96923828125
722,37,0.8676097972972973,0.263671875,0.92626953125
723,38,0.8686266447368421,0.55078125,0.962890625
724,38,0.8812577097039473,0.61962890625,0.97509765625
725,37,0.8696421030405406,0.30908203125,0.94921875
726,38,0.8719675164473685,0.62353515625,0.9638671875
727,39,0.8589806189903846,0.285400390625,0.92431640625
728,39,0.8681765825320513,0.3603515625,0.955078125
729,41,0.8614293540396342,0.401611328125,0.95068359375
730,40,0.8735107421875,0.52734375,0.939453125
731,43,0.8504950944767442,0.352294921875,0.9658203125
732,41,0.8663419397865854,0.59375,0.92578125
733,40,0.867431640625,0.28369140625,0.9521484375
734,38,0.8829795435855263,0.525390625,0.94677734375
735,38,0.8783922697368421,0.486328125,0.9541015625
736,38,0.8916272615131579,0.72314453125,0.96435546875
737,38,0.8894685444078947,0.658203125,0.9658203125
738,39,0.8835324018429487,0.402587890625,0.951171875
739,39,0.8882962740384616,0.69921875,0.96044921875
740,39,0.8890349559294872,0.73095703125,0.96142578125
741,39,0.8921148838141025,0.6767578125,0.96484375
742,39,0.8915389623397436,0.6416015625,0.9658203125
743,39,0.8957331730769231,0.8115234375,0.955078125
744,40,0.88671875,0.60498046875,0.9619140625
745,40,0.89029541015625,0.7705078125,0.96044921875
746,41,0.8881955030487805,0.70068359375,0.958984375
747,41,0.8952219893292683,0.77587890625,0.96044921875
748,42,0.8881138392857143,0.71240234375,0.9609375
749,43,0.8913290334302325,0.68701171875,0.96337890625
750,43,0.8916469840116279,0.80810546875,0.953125
751,43,0.8925327034883721,0.70556640625,0.96142578125
752,43,0.8973246729651163,0.8154296875,0.958984375
753,44,0.8844659978693182,0.58154296875,0.96044921875
754,46,0.872664741847826,0.29345703125,0.96435546875
755,46,0.8741083559782609,0.4794921875,0.95263671875
756,47,0.8688237616356383,0.312255859375,0.9599609375
757,48,0.876953125,0.62158203125,0.94775390625
758,48,0.8781636555989584,0.4912109375,0.96044921875
759,47,0.8818671043882979,0.3115234375,0.958984375
760,49,0.8762456154336735,0.5888671875,0.9580078125
761,49,0.8854332748724489,0.64892578125,0.96240234375
762,51,0.8733963311887255,0.381103515625,0.94287109375
763,49,0.8908143335459183,0.7880859375,0.962890625
764,49,0.89306640625,0.8173828125,0.95068359375
765,50,0.881005859375,0.259765625,0.96044921875
766,50,0.89197265625,0.609375,0.95068359375
767,50,0.89296875,0.75927734375,0.95263671875
768,51,0.8919079350490197,0.80322265625,0.9599609375
769,51,0.894253599877451,0.8154296875,0.94873046875
770,51,0.8937078737745098,0.81298828125,0.96142578125
771,53,0.8822182709316038,0.436767578125,0.94775390625
772,53,0.89013671875,0.5947265625,0.9560546875
773,54,0.8881112557870371,0.5302734375,0.95947265625
774,55,0.8931995738636364,0.72021484375,0.94287109375
775,55,0.8935280539772728,0.83349609375,0.95556640625
776,55,0.8939009232954546,0.81982421875,0.9384765625
777,57,0.8773343270285088,0.282958984375,0.95654296875
778,55,0.8926136363636363,0.841796875,0.95703125
779,55,0.8938299005681818,0.822265625,0.94775390625
780,57,0.8876696134868421,0.60693359375,0.96044921875
781,57,0.8881921600877193,0.708984375,0.94189453125
782,57,0.8954821134868421,0.8291015625,0.9599609375
783,57,0.8936146518640351,0.83544921875,0.95166015625
784,57,0.8936060855263158,0.83447265625,0.9482421875
785,58,0.8877963362068966,0.42333984375,0.955078125
786,57,0.8933576617324561,0.806640625,0.9345703125
787,59,0.8795848781779662,0.25244140625,0.9580078125
788,58,0.8823705212823276,0.267333984375,0.95166015625
789,57,0.8875496847587719,0.5029296875,0.9560546875
790,58,0.8846477640086207,0.4658203125,0.96142578125
791,58,0.8771551724137931,0.356689453125,0.94140625
792,58,0.8881751751077587,0.501953125,0.95703125
793,58,0.887994174299569,0.279052734375,0.95654296875
794,57,0.8954478481359649,0.82958984375,0.9541015625
795,58,0.8791082974137931,0.326904296875,0.95361328125
796,57,0.8891173245614035,0.5146484375,0.94287109375
797,58,0.8851192079741379,0.263671875,0.95654296875
798,59,0.8777269266419492,0.2744140625,0.94775390625
799,58,0.888250942887931,0.43017578125,0.955078125
800,57,0.8960303591008771,0.830078125,0.94189453125
801,57,0.8918071546052632,0.65380859375,0.94482421875
802,57,0.895593475877193,0.69580078125,0.95458984375
803,57,0.8847613418311403,0.251708984375,0.94189453125
804,56,0.89910888671875,0.82568359375,0.9541015625
805,56,0.8967633928571429,0.8388671875,0.9423828125
806,57,0.8856693736293859,0.382080078125,0.9462890625
807,61,0.8699050653176229,0.260498046875,0.953125
808,60,0.88094482421875,0.320068359375,0.94384765625
809,60,0.8843017578125,0.3583984375,0.95654296875
810,60,0.87967529296875,0.420654296875,0.93701171875
811,60,0.8761474609375,0.275634765625,0.94384765625
812,59,0.8918746689618644,0.5400390625,0.9501953125
813,60,0.8849527994791667,0.42431640625,0.94189453125
814,59,0.8954829846398306,0.806640625,0.9541015625
815,59,0.8954829846398306,0.8173828125,0.94482421875
816,60,0.8878173828125,0.6162109375,0.939453125
817,61,0.8895283683401639,0.69091796875,0.9541015625
818,62,0.8692351310483871,0.2666015625,0.94189453125
819,61,0.8788862384733607,0.3173828125,0.955078125
820,60,0.8930826822916667,0.6298828125,0.9384765625
821,60,0.8902669270833333,0.56591796875,0.9404296875
822,62,0.876067130796371,0.273681640625,0.9501953125
823,60,0.8876505533854167,0.416748046875,0.93896484375
824,61,0.8868788422131147,0.5029296875,0.9541015625
825,61,0.8861063972848361,0.401611328125,0.9365234375
826,60,0.893115234375,0.8291015625,0.93994140625
827,60,0.8947102864583333,0.82568359375,0.94970703125
828,61,0.8856621413934426,0.47265625,0.93798828125
829,61,0.8891481493340164,0.401611328125,0.95361328125
830,62,0.8867581275201613,0.65771484375,0.93994140625
831,63,0.8857809399801587,0.6123046875,0.94482421875
832,63,0.8845757378472222,0.361083984375,0.94873046875
833,63,0.8902142237103174,0.732421875,0.94189453125
834,63,0.8839673239087301,0.4892578125,0.96240234375
835,61,0.894195056352459,0.841796875,0.9365234375
836,61,0.8930984246926229,0.81982421875,0.9443359375
837,62,0.8872109690020161,0.316650390625,0.94921875
838,61,0.8942911116803278,0.814453125,0.94091796875
839,61,0.8967004994877049,0.80078125,0.9541015625
840,61,0.8965404072745902,0.83984375,0.93896484375
841,61,0.8927061987704918,0.77978515625,0.94189453125
842,62,0.8972798009072581,0.8173828125,0.9423828125
843,62,0.8954605594758065,0.83642578125,0.94189453125
844,63,0.8888888888888888,0.5478515625,0.94775390625
845,64,0.892822265625,0.7646484375,0.94189453125
846,64,0.8953704833984375,0.84814453125,0.9365234375
847,65,0.89501953125,0.7138671875,0.94677734375
848,66,0.8925411339962122,0.63330078125,0.94189453125
849,66,0.8938802083333334,0.82666015625,0.943359375
850,68,0.8860150505514706,0.291015625,0.9541015625
851,68,0.8928940716911765,0.6513671875,0.9365234375
852,68,0.8964700137867647,0.818359375,0.95166015625
853,69,0.8934697690217391,0.615234375,0.93896484375
854,70,0.8906110491071428,0.693359375,0.94189453125
855,70,0.8954310825892857,0.75341796875,0.95166015625
856,71,0.8928669674295775,0.75634765625,0.93408203125
857,71,0.8943043023767606,0.8232421875,0.94482421875
858,71,0.8960029709507042,0.8271484375,0.94580078125
859,73,0.8897220141267124,0.55810546875,0.93896484375
860,73,0.8925246147260274,0.751953125,0.9580078125
861,73,0.892798854880137,0.77880859375,0.93798828125
862,72,0.8940836588541666,0.82421875,0.951171875
863,75,0.88029296875,0.33544921875,0.94287109375
864,75,0.8905533854166666,0.5029296875,0.94189453125
865,76,0.8837376644736842,0.25830078125,0.9501953125
866,75,0.89095703125,0.7578125,0.9365234375
867,76,0.8825265984786185,0.254638671875,0.95556640625
868,75,0.8923111979166667,0.78662109375,0.93603515625
869,77,0.8818137428977273,0.356689453125,0.94970703125
870,77,0.8903713474025974,0.689453125,0.94677734375
871,78,0.8842491736778846,0.253173828125,0.94140625
872,80,0.884576416015625,0.5400390625,0.9462890625
873,81,0.8801631221064815,0.275146484375,0.9384765625
874,82,0.8829226610137195,0.345947265625,0.94580078125
875,83,0.8835596291415663,0.43310546875,0.9521484375
876,84,0.8801792689732143,0.5068359375,0.9287109375
877,85,0.8714412913602941,0.271240234375,0.94482421875
878,83,0.8899072853915663,0.72021484375,0.93701171875
879,83,0.8906779461596386,0.74169921875,0.9443359375
880,85,0.8835047104779412,0.400634765625,0.953125
881,84,0.8905901227678571,0.6669921875,0.9365234375
882,84,0.8922235398065477,0.81982421875,0.94287109375
883,84,0.8913864862351191,0.75439453125,0.9482421875
884,85,0.8840533088235294,0.5283203125,0.947265625
885,87,0.877404925466954,0.299072265625,0.9501953125
886,86,0.8834398846293605,0.393310546875,0.93505859375
887,85,0.8957778033088235,0.83642578125,0.94384765625
888,86,0.8871644485828488,0.251708984375,0.94189453125
889,86,0.8887485238008721,0.320068359375,0.94921875
890,87,0.8881386943247126,0.5302734375,0.94482421875
891,88,0.8786510120738636,0.294921875,0.94189453125
892,87,0.8874595905172413,0.56298828125,0.943359375
893,87,0.8790072737068966,0.3115234375,0.9404296875
894,87,0.8803121632543104,0.254638671875,0.94482421875
895,87,0.8859105603448276,0.2666015625,0.94970703125
896,87,0.8897775233477011,0.57861328125,0.95068359375
897,87,0.8951149425287356,0.81103515625,0.95751953125
898,88,0.8854481090198864,0.33984375,0.953125
899,89,0.8888803546348315,0.56884765625,0.9541015625
900,89,0.8891656425561798,0.61767578125,0.9345703125
901,89,0.8828481609901685,0.271240234375,0.9423828125
902,88,0.8923228870738636,0.75048828125,0.93701171875
903,89,0.8877062851123596,0.59814453125,0.94140625
904,90,0.8875949435763889,0.320068359375,0.9521484375
905,90,0.8869900173611112,0.32080078125,0.947265625
906,91,0.8822812929258241,0.359375,0.93701171875
907,91,0.8845778245192307,0.6142578125,0.95751953125
908,92,0.8844790251358695,0.583984375,0.93896484375
909,93,0.8770607568884409,0.43017578125,0.94775390625
910,95,0.8683645148026315,0.257568359375,0.9521484375
911,92,0.8797288977581522,0.30322265625,0.9541015625
912,93,0.8741625714045699,0.2744140625,0.955078125
913,91,0.885986328125,0.362060546875,0.95166015625
914,93,0.8774072790658602,0.28369140625,0.9541015625
915,91,0.8925191019917582,0.59375,0.947265625
916,91,0.8878536014766484,0.325927734375,0.953125
917,91,0.8881648137019231,0.414794921875,0.95361328125
918,90,0.8905327690972222,0.6884765625,0.94287109375
919,92,0.8815440302309783,0.259765625,0.9482421875
920,94,0.874007854055851,0.26123046875,0.94189453125
921,93,0.8853169102822581,0.529296875,0.9521484375
922,93,0.8834871681787635,0.438720703125,0.96630859375
923,93,0.8843928511424731,0.373046875,0.94189453125
924,93,0.8840568296370968,0.31396484375,0.94091796875
925,93,0.8864457325268817,0.32763671875,0.95458984375
926,93,0.891622563844086,0.74755859375,0.93798828125
927,93,0.893118909610215,0.83544921875,0.95361328125
928,94,0.8904691655585106,0.658203125,0.955078125
929,94,0.886342150099734,0.453369140625,0.966796875
930,96,0.8795623779296875,0.256103515625,0.96044921875
931,96,0.8809102376302084,0.304931640625,0.95263671875
932,94,0.8944429438164894,0.841796875,0.94677734375
933,94,0.892583319481383,0.71533203125,0.93798828125
934,94,0.8895964926861702,0.5361328125,0.962890625
935,93,0.8948095178091398,0.83740234375,0.953125
936,94,0.885635700631649,0.304931640625,0.9423828125
937,93,0.8940377184139785,0.8408203125,0.95849609375
938,94,0.8899886760305851,0.422607421875,0.95458984375
939,93,0.8939589633736559,0.82763671875,0.94970703125
940,93,0.8951087869623656,0.83984375,0.9404296875
941,93,0.8948935231854839,0.85205078125,0.94140625
942,95,0.8908871299342105,0.71240234375,0.9599609375
943,95,0.8881578947368421,0.5556640625,0.9462890625
944,94,0.8939858294547872,0.84326171875,0.958984375
945,94,0.8952325049867021,0.845703125,0.9501953125
946,94,0.8927755152925532,0.8427734375,0.9541015625
947,95,0.889635587993421,0.260498046875,0.9716796875
948,94,0.8925002077792553,0.83349609375,0.94873046875
949,94,0.8948429188829787,0.84912109375,0.9560546875
950,95,0.8887669613486842,0.287841796875,0.95751953125
951,95,0.8930304276315789,0.7041015625,0.94873046875
952,95,0.894762541118421,0.81640625,0.96044921875
953,97,0.8860593186211341,0.373046875,0.94677734375
954,97,0.8881382893041238,0.521484375,0.95458984375
955,98,0.8859090999681123,0.444580078125,0.9658203125
956,96,0.8943430582682291,0.81396484375,0.953125
957,97,0.8887977206829897,0.3583984375,0.9443359375
958,98,0.8835249920280612,0.33984375,0.94677734375
959,98,0.8865692761479592,0.33984375,0.9501953125
960,97,0.8931821842783505,0.77197265625,0.9658203125
961,97,0.8964189352448454,0.8154296875,0.96435546875
962,97,0.8949490576675257,0.8154296875,0.9375
963,98,0.8891427176339286,0.309814453125,0.953125
964,98,0.8877451371173469,0.263671875,0.9453125
965,97,0.89404296875,0.82763671875,0.9716796875
966,98,0.8872319435586735,0.2998046875,0.9599609375
967,100,0.8804931640625,0.271240234375,0.94873046875
968,99,0.8863907630997475,0.3173828125,0.9658203125
969,98,0.888908541932398,0.369384765625,0.94677734375
970,98,0.8917659837372449,0.5361328125,0.97119140625
971,98,0.8915019132653061,0.796875,0.94580078125
972,99,0.8881096117424242,0.4619140625,0.9462890625
973,99,0.8938703440656566,0.5146484375,0.9599609375
974,100,0.8864013671875,0.26513671875,0.9375
975,99,0.8941514756944444,0.77978515625,0.9716796875
976,99,0.8920306581439394,0.8310546875,0.9541015625
977,100,0.8866064453125,0.28369140625,0.943359375
978,100,0.89421875,0.7490234375,0.9580078125
979,101,0.8873037206064357,0.5498046875,0.94287109375
980,101,0.8923654084158416,0.73876953125,0.97265625
981,102,0.8842534083946079,0.5087890625,0.96533203125
982,103,0.8837321753640777,0.49609375,0.96240234375
983,102,0.8882123161764706,0.6416015625,0.943359375
984,102,0.8827119715073529,0.4814453125,0.96533203125
985,102,0.8843730851715687,0.5478515625,0.9716796875
986,101,0.8855971534653465,0.43310546875,0.9501953125
987,102,0.8825157015931373,0.39501953125,0.9541015625
988,102,0.8869485294117647,0.5302734375,0.95166015625
989,102,0.8872740502450981,0.73095703125,0.96923828125
990,104,0.8859675480769231,0.57763671875,0.96826171875
991,105,0.8757138206845239,0.271240234375,0.95361328125
992,107,0.8668315566588785,0.32177734375,0.94580078125
993,104,0.8803476186899039,0.45703125,0.95263671875
994,102,0.8863118489583334,0.4111328125,0.9501953125
995,104,0.8838360126201923,0.60595703125,0.97314453125
996,104,0.8756080040564904,0.275146484375,0.958984375
997,104,0.8774390587439904,0.362060546875,0.96337890625
998,104,0.8732651930588943,0.286865234375,0.95361328125
999,102,0.8846722771139706,0.373779296875,0.94140625
1000,104,0.8727088341346154,0.251708984375,0.97509765625
1001,103,0.8780197587985437,0.2705078125,0.93359375
1002,103,0.8773702973300971,0.2744140625,0.96826171875
1003,102,0.8875660615808824,0.6875,0.94189453125
1004,103,0.8830921950849514,0.26123046875,0.9384765625
1005,103,0.8851259101941747,0.482421875,0.9736328125
1006,102,0.8855650658700981,0.49609375,0.94189453125
1007,105,0.870205543154762,0.2568359375,0.96728515625
1008,101,0.8908522199876238,0.8310546875,0.9404296875
1009,102,0.8844377106311274,0.273681640625,0.94677734375
1010,102,0.8870442708333334,0.4892578125,0.9658203125
1011,102,0.8892463235294118,0.73876953125,0.94677734375
1012,102,0.8901558670343137,0.65673828125,0.96923828125
1013,103,0.8846044447815534,0.59912109375,0.94677734375
1014,103,0.8827532425667476,0.272705078125,0.94287109375
1015,103,0.8806057531856796,0.436767578125,0.96826171875
1016,103,0.8800155491504854,0.26220703125,0.9365234375
1017,102,0.8906106387867647,0.77978515625,0.96728515625
1018,102,0.8874894684436274,0.68603515625,0.95361328125
1019,102,0.8854836856617647,0.63427734375,0.9501953125
1020,105,0.8704403831845238,0.2509765625,0.96484375
1021,103,0.8774698498179612,0.306640625,0.92919921875
1022,101,0.8854472849628713,0.71923828125,0.9658203125
1023,103,0.8699749696601942,0.2509765625,0.96337890625
1024,101,0.8849928449876238,0.70263671875,0.962890625
1025,100,0.8766015625,0.2705078125,0.96337890625
1026,100,0.8710498046875,0.294189453125,0.96337890625
1027,97,0.8873882490335051,0.59814453125,0.96337890625
1028,98,0.8773766342474489,0.27197265625,0.955078125
1029,97,0.8829735824742269,0.5869140625,0.9365234375
1030,99,0.8710345643939394,0.271240234375,0.9638671875
1031,99,0.8634242818813131,0.25830078125,0.96435546875
1032,99,0.862972991635101,0.253173828125,0.96337890625
1033,99,0.8570075757575758,0.254638671875,0.93359375
1034,96,0.877227783203125,0.259033203125,0.947265625
1035,95,0.881884765625,0.267333984375,0.953125
1036,96,0.8720372517903646,0.30810546875,0.93408203125
1037,96,0.8706309000651041,0.30810546875,0.953125
1038,94,0.8737039768949468,0.254638671875,0.9365234375
1039,93,0.8775542884744624,0.2646484375,0.9443359375
1040,91,0.8913869333791209,0.67236328125,0.9443359375
1041,91,0.8842397836538461,0.5224609375,0.93798828125
1042,91,0.8812027815934066,0.329345703125,0.962890625
1043,93,0.8708679855510753,0.251708984375,0.93896484375
1044,96,0.8591715494791666,0.28369140625,0.94189453125
1045,91,0.8853719522664835,0.57373046875,0.94873046875
1046,91,0.8790672218406593,0.462890625,0.94384765625
1047,92,0.8775900135869565,0.26123046875,0.97900390625
1048,91,0.8805025540865384,0.436767578125,0.93994140625
1049,93,0.8657147807459677,0.253173828125,0.95361328125
1050,93,0.8699649277553764,0.2509765625,0.95556640625
1051,92,0.8667682150135869,0.256103515625,0.939453125
1052,91,0.8744848901098901,0.30078125,0.9501953125
1053,93,0.864310315860215,0.2783203125,0.94873046875
1054,98,0.845817721619898,0.251708984375,0.95361328125
1055,93,0.8695947790658602,0.269775390625,0.97216796875
1056,90,0.8803765190972223,0.33544921875,0.93896484375
1057,93,0.864714591733871,0.338134765625,0.9423828125
1058,92,0.8728611158288043,0.3583984375,0.94873046875
1059,91,0.8659828940590659,0.271240234375,0.94189453125
1060,90,0.8776882595486111,0.320068359375,0.970703125
1061,90,0.8747911241319445,0.315673828125,0.939453125
1062,89,0.8766376623946629,0.26904296875,0.95458984375
1063,89,0.8788184691011236,0.26806640625,0.95068359375
1064,88,0.8762151544744318,0.290283203125,0.939453125
1065,85,0.892917049632353,0.84912109375,0.96142578125
1066,88,0.8790477405894886,0.275146484375,0.94091796875
1067,89,0.874706482619382,0.329345703125,0.94287109375
1068,89,0.8776197112008427,0.341552734375,0.97802734375
1069,87,0.8828433683548851,0.260498046875,0.94775390625
1070,90,0.8637288411458334,0.294921875,0.95068359375
1071,88,0.8707108931107954,0.25244140625,0.962890625
1072,86,0.8824661609738372,0.29248046875,0.947265625
1073,88,0.8676868785511364,0.26513671875,0.9501953125
1074,88,0.8741344105113636,0.2822265625,0.95166015625
1075,87,0.8816647584410919,0.253173828125,0.9482421875
1076,87,0.8767202092313219,0.275146484375,0.94287109375
1077,87,0.873358364762931,0.257568359375,0.94482421875
1078,88,0.872833251953125,0.320068359375,0.94091796875
1079,89,0.8658241529143258,0.3583984375,0.95751953125
1080,88,0.8647405450994318,0.253173828125,0.9521484375
1081,86,0.8808622138444767,0.404541015625,0.9404296875
1082,85,0.8833984375,0.4111328125,0.97021484375
1083,85,0.8841222426470589,0.6748046875,0.93994140625
1084,84,0.8840535481770834,0.406494140625,0.9404296875
1085,87,0.8758558952945402,0.329345703125,0.96533203125
1086,88,0.8671098188920454,0.34423828125,0.94775390625
1087,86,0.8815350199854651,0.57763671875,0.939453125
1088,87,0.8714922323994253,0.36474609375,0.9599609375
1089,85,0.8816693474264706,0.5400390625,0.9375
1090,85,0.8766457950367647,0.25830078125,0.9404296875
1091,84,0.8875616164434523,0.544921875,0.94482421875
1092,84,0.8841901506696429,0.29248046875,0.9423828125
1093,84,0.8879801432291666,0.59814453125,0.94189453125
1094,84,0.8901076543898809,0.7890625,0.95654296875
1095,84,0.8902122860863095,0.8056640625,0.9384765625
1096,86,0.8835420830305233,0.391357421875,0.94482421875
1097,86,0.8843341206395349,0.5068359375,0.9462890625
1098,86,0.8839508766351745,0.285400390625,0.94091796875
1099,88,0.878387451171875,0.368408203125,0.94580078125
1100,88,0.8813393332741477,0.453369140625,0.94482421875
1101,88,0.8858864524147727,0.69921875,0.955078125
1102,87,0.8880039960488506,0.763671875,0.9541015625
1103,88,0.8847101384943182,0.521484375,0.95166015625
1104,89,0.8764538711376404,0.256103515625,0.958984375
1105,90,0.8648030598958333,0.26123046875,0.9580078125
1106,87,0.8849115481321839,0.51953125,0.9501953125
1107,88,0.8835171786221591,0.517578125,0.958984375
1108,88,0.8812755237926136,0.39599609375,0.96630859375
1109,92,0.8567000679347826,0.26123046875,0.9541015625
